"","time","latitude","longitude","depth","mag","magType","nst","gap","dmin","rms","net","id","updated","place","type","horizontalError","depthError","magError","magNst","status","locationSource","magSource"
"593","2009-08-28T08:06:58.840Z",-12.534,166.474,53.5,4.4,"mb",30,130.4,NA,1.04,"us","usp000h0z1","2014-11-07T01:39:34.367Z","Santa Cruz Islands","earthquake",NA,20.6,NA,11,"reviewed","us","us"
"594","2009-10-07T22:03:14.470Z",-13.006,166.51,45,7.7,"mww",283,23.2,NA,1.31,"us","usp000h2g9","2016-05-02T21:06:58.268Z","Vanuatu","earthquake",NA,NA,NA,NA,"reviewed","us","us"
"595","2009-10-07T22:15:46.350Z",-13.246,166.441,35,5.2,"mb",22,100.1,NA,0.93,"us","usp000h2gb","2014-11-07T01:39:53.229Z","Vanuatu","earthquake",NA,NA,NA,8,"reviewed","us","us"
"596","2009-10-07T22:18:25.720Z",-12.622,166.352,35,5.8,"mb",128,51.3,NA,0.83,"us","usp000h2gc","2015-05-13T18:53:56.000Z","Santa Cruz Islands","earthquake",NA,NA,NA,62,"reviewed","us","us"
"597","2009-10-07T22:18:51.240Z",-12.517,166.382,35,7.8,"mwc",195,20.3,NA,0.97,"us","usp000h2gd","2016-05-02T21:07:33.900Z","Santa Cruz Islands","earthquake",NA,NA,NA,NA,"reviewed","us","us"
"598","2009-10-07T22:38:21.450Z",-12.912,166.222,35,4.9,"mb",25,76.9,NA,1.12,"us","usp000h2gg","2014-11-07T01:39:53.344Z","Santa Cruz Islands","earthquake",NA,NA,NA,6,"reviewed","us","us"
"599","2009-10-07T22:53:04.300Z",-12.648,166.207,35,4.9,"mb",30,123.6,NA,0.75,"us","usp000h2gk","2014-11-07T01:39:53.359Z","Santa Cruz Islands","earthquake",NA,NA,NA,6,"reviewed","us","us"
"600","2009-10-07T23:03:35.760Z",-12.478,166.326,19.8,5,"mb",25,83.1,NA,0.95,"us","usp000h2gn","2014-11-07T01:39:53.426Z","Santa Cruz Islands","earthquake",NA,22,NA,8,"reviewed","us","us"
"601","2009-10-07T23:09:20.690Z",-12.555,166.323,35,4.5,"mb",16,161.6,NA,0.87,"us","usp000h2gq","2014-11-07T01:39:53.434Z","Santa Cruz Islands","earthquake",NA,NA,NA,5,"reviewed","us","us"
"602","2009-10-07T23:13:48.160Z",-13.093,166.497,31.1,7.4,"mwc",314,20.2,NA,0.96,"us","usp000h2gr","2016-05-02T21:08:00.124Z","Vanuatu","earthquake",NA,2.4,NA,NA,"reviewed","us","gcmt"
"603","2009-10-07T23:29:27.130Z",-13.24,166.554,35,5,"mb",20,66.5,NA,0.73,"us","usp000h2gv","2014-11-07T01:39:53.497Z","Vanuatu","earthquake",NA,NA,NA,3,"reviewed","us","us"
"604","2009-10-07T23:38:33.140Z",-13.112,166.344,35,4.7,"mb",24,145.8,NA,0.71,"us","usp000h2gx","2014-11-07T01:39:53.505Z","Vanuatu","earthquake",NA,NA,NA,6,"reviewed","us","us"
"605","2009-10-07T23:40:19.610Z",-13.408,166.339,35,4.6,"mb",19,94.4,NA,1.05,"us","usp000h2gy","2014-11-07T01:39:53.507Z","Vanuatu","earthquake",NA,NA,NA,9,"reviewed","us","us"
"606","2009-10-07T23:41:14.120Z",-13.039,166.193,35,5,"mb",41,95.4,NA,0.94,"us","usp000h2gz","2014-11-07T01:39:53.509Z","Vanuatu","earthquake",NA,NA,NA,13,"reviewed","us","us"
"607","2009-10-07T23:47:02.070Z",-12.521,166.024,38.2,4.9,"mb",25,111.2,NA,0.89,"us","usp000h2h0","2014-11-07T01:39:53.512Z","Santa Cruz Islands","earthquake",NA,13,NA,6,"reviewed","us","us"
"608","2009-10-07T23:54:16.420Z",-13.235,166.356,35,5.8,"mb",125,22.6,NA,1.01,"us","usp000h2h2","2015-05-13T18:53:56.000Z","Vanuatu","earthquake",NA,NA,NA,81,"reviewed","us","us"
"609","2009-10-08T00:01:18.120Z",-12.854,166.459,23.9,4.9,"mb",52,45.8,NA,1.14,"us","usp000h2h3","2014-11-07T01:39:53.541Z","Santa Cruz Islands","earthquake",NA,12.4,NA,7,"reviewed","us","us"
"610","2009-10-08T00:08:19.000Z",-13.45,166.175,40,4.4,"mb",22,84.5,NA,0.86,"us","usp000h2h4","2014-11-07T01:39:53.546Z","Vanuatu","earthquake",NA,11.4,NA,6,"reviewed","us","us"
"611","2009-10-08T00:15:20.610Z",-13.22,166.423,35,5,"mb",42,85.5,NA,0.67,"us","usp000h2h5","2014-11-07T01:39:53.558Z","Vanuatu","earthquake",NA,NA,NA,10,"reviewed","us","us"
"612","2009-10-08T00:22:04.740Z",-13.285,166.142,35,5.1,"mb",90,57,NA,0.94,"us","usp000h2h7","2015-05-13T18:53:56.000Z","Vanuatu","earthquake",NA,NA,NA,46,"reviewed","us","us"
"613","2009-10-08T01:06:38.060Z",-12.795,166.168,35,4.9,"mb",35,118.8,NA,0.94,"us","usp000h2hf","2014-11-07T01:39:53.602Z","Santa Cruz Islands","earthquake",NA,NA,NA,6,"reviewed","us","us"
"614","2009-10-08T01:08:36.610Z",-12.798,166.204,35,5.3,"mb",78,41.9,NA,1.06,"us","usp000h2hg","2015-05-13T18:53:56.000Z","Santa Cruz Islands","earthquake",NA,NA,NA,33,"reviewed","us","us"
"615","2009-10-08T01:12:16.310Z",-13.247,166.447,35,4.6,"mb",16,130.5,NA,0.97,"us","usp000h2hh","2014-11-07T01:39:53.611Z","Vanuatu","earthquake",NA,NA,NA,1,"reviewed","us","us"
"616","2009-10-08T01:19:27.320Z",-12.639,166.493,35,5,"mb",55,34.5,NA,0.99,"us","usp000h2hj","2014-11-07T01:39:53.613Z","Santa Cruz Islands","earthquake",NA,NA,NA,17,"reviewed","us","us"
"617","2009-10-08T01:24:54.780Z",-12.777,166.615,35,4.7,"mb",27,130.5,NA,1.17,"us","usp000h2hk","2014-11-07T01:39:53.618Z","Santa Cruz Islands","earthquake",NA,NA,NA,4,"reviewed","us","us"
"618","2009-10-08T01:27:18.010Z",-12.763,166.06,35,4.1,"mb",25,154.6,NA,1.03,"us","usp000h2hm","2014-11-07T01:39:53.621Z","Santa Cruz Islands","earthquake",NA,NA,NA,1,"reviewed","us","us"
"619","2009-10-08T01:31:00.540Z",-13.45,166.489,35,5.2,"mb",55,92.5,NA,0.97,"us","usp000h2hn","2014-11-07T01:39:53.623Z","Vanuatu","earthquake",NA,NA,NA,12,"reviewed","us","us"
"620","2009-10-08T02:19:53.490Z",-13.031,166.08,35,4.7,"mb",39,52,NA,1.02,"us","usp000h2hx","2014-11-07T01:39:53.685Z","Vanuatu","earthquake",NA,NA,NA,9,"reviewed","us","us"
"621","2009-10-08T02:23:05.060Z",-13.037,166.176,35,4.4,"mb",28,104.6,NA,0.82,"us","usp000h2hy","2014-11-07T01:39:53.689Z","Vanuatu","earthquake",NA,NA,NA,3,"reviewed","us","us"
"622","2009-10-08T02:44:44.300Z",-13.196,166.242,35,4.5,"mb",27,154.9,NA,1.06,"us","usp000h2j1","2014-11-07T01:39:53.704Z","Vanuatu","earthquake",NA,NA,NA,3,"reviewed","us","us"
"623","2009-10-08T04:01:22.650Z",-13.149,166.23,35,4.8,"mb",39,95,NA,0.84,"us","usp000h2j7","2014-11-07T01:39:53.719Z","Vanuatu","earthquake",NA,NA,NA,8,"reviewed","us","us"
"624","2009-10-08T04:17:53.510Z",-13.021,166.031,35,5.3,"mb",114,34,NA,1.04,"us","usp000h2j9","2014-11-07T01:39:53.727Z","Vanuatu","earthquake",NA,NA,NA,55,"reviewed","us","us"
"625","2009-10-08T04:38:50.930Z",-12.922,166.004,35,5,"mb",64,64.2,NA,1.29,"us","usp000h2jb","2014-11-07T01:39:53.739Z","Santa Cruz Islands","earthquake",NA,NA,NA,23,"reviewed","us","us"
"626","2009-10-08T04:55:42.160Z",-13.449,166.673,35,4.4,"mb",21,163,NA,0.9,"us","usp000h2je","2014-11-07T01:39:53.751Z","Vanuatu","earthquake",NA,NA,NA,3,"reviewed","us","us"
"627","2009-10-08T04:57:11.470Z",-12.451,166.016,35,4.2,"mb",23,127.9,NA,1.31,"us","usp000h2jf","2014-11-07T01:39:53.753Z","Santa Cruz Islands","earthquake",NA,NA,NA,3,"reviewed","us","us"
"628","2009-10-08T06:44:46.620Z",-12.497,166.585,35,4.9,"mb",75,65.9,NA,1.07,"us","usp000h2jm","2014-11-07T01:39:53.785Z","Santa Cruz Islands","earthquake",NA,NA,NA,33,"reviewed","us","us"
"629","2009-10-08T09:28:09.490Z",-13.25,166.143,35,4.8,"mb",36,63.1,NA,1.16,"us","usp000h2jv","2014-11-07T01:39:53.846Z","Vanuatu","earthquake",NA,NA,NA,7,"reviewed","us","us"
"630","2009-10-08T10:03:10.330Z",-12.717,166.155,35,4.5,"mb",22,128.7,NA,0.99,"us","usp000h2jw","2014-11-07T01:39:53.849Z","Santa Cruz Islands","earthquake",NA,NA,NA,2,"reviewed","us","us"
"631","2009-10-08T10:27:07.880Z",-13.005,166.369,35,4.5,"mb",25,130,NA,0.99,"us","usp000h2k1","2014-11-07T01:39:53.866Z","Vanuatu","earthquake",NA,NA,NA,1,"reviewed","us","us"
"632","2009-10-08T11:35:03.490Z",-13.438,166.534,35,5.1,"mb",42,124.7,NA,0.97,"us","usp000h2k7","2014-11-07T01:39:53.881Z","Vanuatu","earthquake",NA,NA,NA,14,"reviewed","us","us"
"633","2009-10-08T11:37:45.520Z",-13.008,166.125,35,4.7,"mb",34,154.7,NA,0.89,"us","usp000h2k8","2014-11-07T01:39:53.907Z","Vanuatu","earthquake",NA,NA,NA,4,"reviewed","us","us"
"634","2009-10-08T14:06:03.770Z",-13.184,166.545,35,4.7,"mb",15,161.8,NA,0.83,"us","usp000h2kf","2014-11-07T01:39:53.928Z","Vanuatu","earthquake",NA,NA,NA,1,"reviewed","us","us"
"635","2009-10-08T14:08:38.480Z",-12.698,166.326,35,4.8,"mb",44,65.7,NA,1.22,"us","usp000h2kg","2014-11-07T01:39:53.939Z","Santa Cruz Islands","earthquake",NA,NA,NA,11,"reviewed","us","us"
"636","2009-10-08T17:16:42.180Z",-13.089,166.484,9.7,5.2,"mwc",42,59.6,NA,1.04,"us","usp000h2kq","2015-02-11T17:19:13.000Z","Vanuatu","earthquake",NA,22.4,NA,NA,"reviewed","us","gcmt"
"637","2009-10-08T17:55:01.110Z",-13.04,166.179,35,4.8,"mb",51,64.1,NA,1.1,"us","usp000h2kt","2014-11-07T01:39:53.970Z","Vanuatu","earthquake",NA,NA,NA,16,"reviewed","us","us"
"638","2009-10-08T19:24:06.130Z",-12.541,166.497,35,4.6,"mb",19,130.5,NA,1.08,"us","usp000h2m1","2014-11-07T01:39:54.004Z","Santa Cruz Islands","earthquake",NA,NA,NA,2,"reviewed","us","us"
"639","2009-10-08T21:16:13.850Z",-12.912,166.314,35,6,"mwc",178,27.8,NA,1.13,"us","usp000h2m8","2015-05-13T18:53:56.000Z","Santa Cruz Islands","earthquake",NA,NA,NA,NA,"reviewed","us","gcmt"
"640","2009-10-08T21:18:40.630Z",-12.981,166.074,43.7,5.1,"mb",41,111.5,NA,1.06,"us","usp000h2m9","2014-11-07T01:39:54.052Z","Santa Cruz Islands","earthquake",NA,19.6,NA,8,"reviewed","us","us"
"641","2009-10-08T21:37:17.910Z",-12.438,166.219,35,5.3,"mwc",83,55.3,NA,1.19,"us","usp000h2ma","2015-02-11T17:19:13.000Z","Santa Cruz Islands","earthquake",NA,NA,NA,NA,"reviewed","us","gcmt"
"642","2009-10-08T23:35:43.880Z",-12.4,166.696,35,5.7,"mwb",206,48.8,NA,0.99,"us","usp000h2mh","2015-05-13T18:53:56.000Z","Santa Cruz Islands","earthquake",NA,NA,NA,NA,"reviewed","us","us"
"643","2009-10-09T00:08:02.830Z",-12.993,166.005,37.1,4.9,"mb",32,59,NA,1.3,"us","usp000h2mm","2014-11-07T01:39:54.125Z","Santa Cruz Islands","earthquake",NA,3.7,NA,11,"reviewed","us","us"
"644","2009-10-09T03:11:33.540Z",-12.875,166.268,35,4.7,"mb",49,58.8,NA,0.88,"us","usp000h2mw","2014-11-07T01:39:54.150Z","Santa Cruz Islands","earthquake",NA,NA,NA,15,"reviewed","us","us"
"645","2009-10-09T03:47:29.670Z",-12.846,166.563,35,5.1,"mwc",57,116.5,NA,1.14,"us","usp000h2mx","2015-02-11T17:19:13.000Z","Santa Cruz Islands","earthquake",NA,NA,NA,NA,"reviewed","us","gcmt"
"646","2009-10-09T04:24:10.740Z",-12.549,166.071,35,4.4,"mb",27,77.7,NA,1.12,"us","usp000h2n0","2014-11-07T01:39:54.168Z","Santa Cruz Islands","earthquake",NA,NA,NA,6,"reviewed","us","us"
"647","2009-10-09T05:11:18.060Z",-12.658,166.135,44.3,4.9,"mwc",33,130.2,NA,0.93,"us","usp000h2n3","2015-02-11T17:19:13.000Z","Santa Cruz Islands","earthquake",NA,20.1,NA,NA,"reviewed","us","gcmt"
"648","2009-10-09T07:33:28.030Z",-13.232,166.282,35,5.6,"mwc",82,51.5,NA,1.1,"us","usp000h2na","2015-05-13T18:53:56.000Z","Vanuatu","earthquake",NA,NA,NA,NA,"reviewed","us","gcmt"
"649","2009-10-09T13:12:32.220Z",-13.357,166.503,35,5.6,"mwc",122,44.1,NA,1.08,"us","usp000h2nn","2015-05-13T18:53:56.000Z","Vanuatu","earthquake",NA,NA,NA,NA,"reviewed","us","gcmt"
"650","2009-10-09T17:07:17.580Z",-13.125,166.148,35,5.1,"mb",57,43.7,NA,1.14,"us","usp000h2nr","2014-11-07T01:39:54.283Z","Vanuatu","earthquake",NA,NA,NA,18,"reviewed","us","us"
"651","2009-10-09T17:58:40.000Z",-13.205,166.105,41.1,4.7,"mb",36,65.1,NA,1.05,"us","usp000h2ns","2014-11-07T01:39:54.288Z","Vanuatu","earthquake",NA,10.7,NA,10,"reviewed","us","us"
"652","2009-10-09T20:23:54.520Z",-13.005,166.027,35,4.6,"mb",11,161.7,NA,0.99,"us","usp000h2nz","2014-11-07T01:39:54.373Z","Vanuatu","earthquake",NA,NA,NA,1,"reviewed","us","us"
"653","2009-10-10T02:43:09.440Z",-12.749,166.379,35,4.7,"mb",34,84,NA,1.03,"us","usp000h2pc","2014-11-07T01:39:54.432Z","Santa Cruz Islands","earthquake",NA,NA,NA,13,"reviewed","us","us"
"654","2009-10-10T02:50:41.910Z",-13.233,166.04,35,4.5,"mb",21,83.2,NA,1.23,"us","usp000h2pd","2014-11-07T01:39:54.435Z","Vanuatu","earthquake",NA,NA,NA,8,"reviewed","us","us"
"655","2009-10-10T03:41:23.830Z",-12.486,166.429,35,4.4,"mb",25,66.8,NA,1.01,"us","usp000h2pf","2014-11-07T01:39:54.440Z","Santa Cruz Islands","earthquake",NA,NA,NA,10,"reviewed","us","us"
"656","2009-10-10T03:53:42.830Z",-13.115,166.134,35,4.5,"mb",29,127.8,NA,1.1,"us","usp000h2pg","2014-11-07T01:39:54.442Z","Vanuatu","earthquake",NA,NA,NA,9,"reviewed","us","us"
"657","2009-10-10T19:24:39.260Z",-12.573,166.108,35,4.7,"mb",28,95.6,NA,0.76,"us","usp000h2qd","2014-11-07T01:39:54.654Z","Santa Cruz Islands","earthquake",NA,NA,NA,6,"reviewed","us","us"
"658","2009-10-11T04:47:51.490Z",-13.003,166.116,44.8,5.7,"mwc",125,27.7,NA,1.05,"us","usp000h2r2","2015-05-13T18:53:56.000Z","Vanuatu","earthquake",NA,7.9,NA,NA,"reviewed","us","us"
"659","2009-10-11T11:13:28.760Z",-12.961,166.194,38.5,4.4,"mb",23,117.1,NA,1.16,"us","usp000h2rh","2014-11-07T01:39:54.920Z","Santa Cruz Islands","earthquake",NA,15.8,NA,8,"reviewed","us","us"
"660","2009-10-11T18:39:32.390Z",-13.155,166.216,35,4.6,"mb",35,129,NA,0.88,"us","usp000h2rw","2014-11-07T01:39:54.962Z","Vanuatu","earthquake",NA,NA,NA,6,"reviewed","us","us"
"661","2009-10-11T18:42:06.740Z",-12.998,166.114,35,4.9,"mwc",47,59.3,NA,0.95,"us","usp000h2ry","2015-02-11T17:19:13.000Z","Santa Cruz Islands","earthquake",NA,NA,NA,NA,"reviewed","us","gcmt"
"662","2009-10-11T21:51:40.570Z",-13.153,166.188,35,4.8,"mb",25,128.9,NA,0.82,"us","usp000h2s9","2014-11-07T01:39:54.993Z","Vanuatu","earthquake",NA,12.1,NA,6,"reviewed","us","us"
"663","2009-10-12T01:49:42.870Z",-12.655,166.017,35,4.2,"mb",23,159.2,NA,0.82,"us","usp000h2sv","2014-11-07T01:39:55.020Z","Santa Cruz Islands","earthquake",NA,NA,NA,5,"reviewed","us","us"
"664","2009-10-12T06:37:03.440Z",-12.632,166.013,35,5.2,"mwc",46,65.4,NA,1.07,"us","usp000h2t0","2015-02-11T17:19:13.000Z","Santa Cruz Islands","earthquake",NA,NA,NA,NA,"reviewed","us","gcmt"
"665","2009-10-12T06:40:16.610Z",-12.686,166.082,35,4,"mb",27,154.7,NA,1.08,"us","usp000h2t2","2014-11-07T01:39:55.089Z","Santa Cruz Islands","earthquake",NA,NA,NA,2,"reviewed","us","us"
"666","2009-10-12T09:37:21.480Z",-12.414,166.498,42,6.2,"mwc",230,28.6,NA,1.24,"us","usp000h2t6","2015-06-30T16:59:03.633Z","Santa Cruz Islands","earthquake",NA,NA,NA,NA,"reviewed","us","us"
"667","2009-10-12T13:42:51.160Z",-13.219,166.548,43.1,4.6,"mb",41,130.5,NA,1.02,"us","usp000h2tf","2014-11-07T01:39:55.166Z","Vanuatu","earthquake",NA,13.1,NA,11,"reviewed","us","us"
"668","2009-10-12T18:44:51.820Z",-13.004,166.718,35,4.9,"mwc",42,65.3,NA,1.01,"us","usp000h2tn","2015-02-11T17:19:13.000Z","Vanuatu","earthquake",NA,NA,NA,NA,"reviewed","us","gcmt"
"669","2009-10-12T23:56:54.360Z",-12.914,166.406,35,4.3,"mb",16,84.8,NA,1.18,"us","usp000h2ty","2014-11-07T01:39:55.252Z","Santa Cruz Islands","earthquake",NA,NA,NA,3,"reviewed","us","us"
"670","2009-10-13T00:30:26.800Z",-13.429,166.59,35,4.4,"mb",20,161.8,NA,0.82,"us","usp000h2u1","2014-11-07T01:39:55.264Z","Vanuatu","earthquake",NA,NA,NA,5,"reviewed","us","us"
"671","2009-10-13T09:18:30.500Z",-13.047,166.365,35,4.2,"mb",18,161.3,NA,1.11,"us","usp000h2vf","2014-11-07T01:39:55.495Z","Vanuatu","earthquake",NA,NA,NA,4,"reviewed","us","us"
"672","2009-10-13T17:57:36.080Z",-13.207,166.589,43.6,4.9,"mwc",50,46,NA,0.92,"us","usp000h2wf","2015-02-11T17:19:13.000Z","Vanuatu","earthquake",NA,10.7,NA,NA,"reviewed","us","gcmt"
"673","2009-10-13T20:48:11.910Z",-13.131,166.91,42.6,5.2,"mb",66,128.1,NA,0.95,"us","usp000h2wr","2015-05-13T18:53:56.000Z","Vanuatu","earthquake",NA,9.3,NA,33,"reviewed","us","us"
"674","2009-10-14T00:55:10.470Z",-12.646,166.266,24.6,5.4,"mwc",87,47.8,NA,0.87,"us","usp000h2x6","2015-02-11T17:19:13.000Z","Santa Cruz Islands","earthquake",NA,4.4,NA,NA,"reviewed","us","gcmt"
"675","2009-10-14T03:18:58.510Z",-12.789,166.482,35,5,"mwc",48,112.2,NA,0.9,"us","usp000h2xj","2015-02-11T17:19:13.000Z","Santa Cruz Islands","earthquake",NA,NA,NA,NA,"reviewed","us","gcmt"
"676","2009-10-14T03:42:00.260Z",-12.68,166.508,35,4.4,"mb",28,112.2,NA,0.66,"us","usp000h2xn","2014-11-07T01:39:55.845Z","Santa Cruz Islands","earthquake",NA,NA,NA,3,"reviewed","us","us"
"677","2009-10-15T08:50:36.470Z",-12.657,166.195,35,5.2,"mwc",52,53.8,NA,0.97,"us","usp000h300","2015-02-11T17:19:14.000Z","Santa Cruz Islands","earthquake",NA,NA,NA,NA,"reviewed","us","gcmt"
"678","2009-10-15T09:48:34.400Z",-12.696,166.088,35,4.9,"mwc",52,88.5,NA,1.01,"us","usp000h306","2015-02-11T17:19:14.000Z","Santa Cruz Islands","earthquake",NA,NA,NA,NA,"reviewed","us","gcmt"
"679","2009-10-15T09:55:42.390Z",-12.479,166.662,35,4.5,"mb",25,149.1,NA,0.87,"us","usp000h307","2014-11-07T01:39:56.156Z","Santa Cruz Islands","earthquake",NA,NA,NA,2,"reviewed","us","us"
"680","2009-10-15T11:02:48.900Z",-12.573,166.068,35,4.3,"mb",22,151.2,NA,0.84,"us","usp000h308","2014-11-07T01:39:56.159Z","Santa Cruz Islands","earthquake",NA,NA,NA,3,"reviewed","us","us"
"681","2009-10-15T15:49:03.050Z",-13.34,166.47,45.8,4.5,"mb",25,130.4,NA,0.89,"us","usp000h30m","2014-11-07T01:39:56.201Z","Vanuatu","earthquake",NA,12.4,NA,5,"reviewed","us","us"
"682","2009-10-15T19:20:16.570Z",-12.408,166.617,35,5.2,"mwc",90,100.5,NA,0.99,"us","usp000h30x","2015-02-11T17:19:14.000Z","Santa Cruz Islands","earthquake",NA,NA,NA,NA,"reviewed","us","gcmt"
"683","2009-10-16T16:02:51.300Z",-12.564,166.331,35,4.5,"mb",35,111.7,NA,1.14,"us","usp000h32g","2014-11-07T01:39:56.517Z","Santa Cruz Islands","earthquake",NA,NA,NA,8,"reviewed","us","us"
"684","2009-10-17T13:18:40.440Z",-13.015,166.417,35,5.6,"mwc",93,66.2,NA,1.4,"us","usp000h33n","2015-05-13T18:53:56.000Z","Vanuatu","earthquake",NA,NA,NA,NA,"reviewed","us","gcmt"
"685","2009-10-17T16:26:15.050Z",-13.189,166.464,14.7,5,"mwc",18,95.3,NA,1.22,"us","usp000h33s","2015-02-11T17:19:14.000Z","Vanuatu","earthquake",NA,30.6,NA,NA,"reviewed","us","gcmt"
"686","2009-10-19T07:35:54.210Z",-13.061,166.113,35,5.3,"mb",76,59.5,NA,1.02,"us","usp000h35q","2014-11-07T01:39:57.045Z","Vanuatu","earthquake",NA,NA,NA,33,"reviewed","us","us"
"687","2009-10-19T10:48:29.660Z",-12.403,166.115,35,5.1,"mwc",54,57,NA,1.08,"us","usp000h35t","2015-02-11T17:19:14.000Z","Santa Cruz Islands","earthquake",NA,NA,NA,NA,"reviewed","us","gcmt"
"688","2009-10-19T22:46:10.260Z",-13.104,166.262,22.2,4.9,"mb",43,64,NA,0.84,"us","usp000h36c","2014-11-07T01:39:57.266Z","Vanuatu","earthquake",NA,16.4,NA,14,"reviewed","us","us"
"689","2009-10-24T04:38:44.130Z",-12.684,166.291,35,4.7,"mb",46,77.6,NA,0.76,"us","usp000h3bf","2014-11-07T01:39:58.182Z","Santa Cruz Islands","earthquake",NA,NA,NA,18,"reviewed","us","us"
"690","2009-10-24T04:40:17.230Z",-12.72,166.264,35,4.6,"mb",41,122.9,NA,0.89,"us","usp000h3bg","2014-11-07T01:39:58.186Z","Santa Cruz Islands","earthquake",NA,NA,NA,12,"reviewed","us","us"
"691","2009-10-25T11:06:55.690Z",-12.558,166.276,35,4.3,"mb",13,142.9,NA,1.21,"us","usp000h3d1","2014-11-07T01:39:58.470Z","Santa Cruz Islands","earthquake",NA,NA,NA,3,"reviewed","us","us"
"692","2009-11-05T03:08:31.660Z",-13.016,166.653,35,4.5,"mb",29,85.1,NA,1.07,"us","usp000h3rk","2014-11-07T01:40:04.400Z","Vanuatu","earthquake",NA,NA,NA,6,"reviewed","us","us"
"693","2009-11-21T01:00:14.330Z",-12.714,166.453,40.1,4.4,"mb",20,110.6,NA,1.09,"us","usp000h490","2014-11-07T01:40:07.845Z","Santa Cruz Islands","earthquake",NA,13.3,NA,6,"reviewed","us","us"
"694","2009-11-23T18:36:34.350Z",-12.616,166.251,35,5.7,"mwc",106,45.6,NA,1.03,"us","usp000h4bu","2015-05-13T18:53:56.000Z","Santa Cruz Islands","earthquake",NA,NA,NA,NA,"reviewed","us","gcmt"
"695","2009-11-23T18:54:13.230Z",-12.638,166.348,20.4,4.6,"mb",24,161.2,NA,0.89,"us","usp000h4bv","2014-11-07T01:40:08.431Z","Santa Cruz Islands","earthquake",NA,26.8,NA,5,"reviewed","us","us"
"696","2009-12-03T19:42:37.550Z",-13.338,166.574,35,4.5,"mb",22,161.8,NA,0.93,"us","usp000h4qe","2014-11-07T01:40:13.580Z","Vanuatu","earthquake",NA,NA,NA,5,"reviewed","us","us"
"697","2009-12-11T03:36:52.870Z",-12.422,166.691,35,5,"mwc",102,35.1,NA,1.08,"us","usp000h4y6","2015-02-11T17:19:16.000Z","Santa Cruz Islands","earthquake",NA,NA,NA,NA,"reviewed","us","gcmt"
"698","2009-12-21T07:01:34.290Z",-12.681,166.717,136.6,4.3,"mb",32,146.7,NA,0.77,"us","usp000h585","2014-11-07T01:40:17.843Z","Santa Cruz Islands","earthquake",NA,17.2,NA,4,"reviewed","us","us"
"699","2009-12-23T22:40:45.130Z",-12.558,166.229,16.7,4.3,"mb",19,160.5,NA,0.66,"us","usp000h5a4","2014-11-07T01:40:18.253Z","Santa Cruz Islands","earthquake",NA,29.2,NA,5,"reviewed","us","us"
"700","2009-12-29T10:07:56.880Z",-12.462,166.664,47.7,5.1,"mb",75,100.5,NA,0.76,"us","usp000h5f6","2014-11-07T01:40:19.238Z","Santa Cruz Islands","earthquake",NA,NA,NA,23,"reviewed","us","us"
"701","2010-01-03T15:13:48.770Z",-12.883,166.145,10,5.2,"mwc",86,33.8,NA,1.03,"us","usp000h5n5","2015-02-11T17:19:17.000Z","Santa Cruz Islands","earthquake",NA,NA,NA,NA,"reviewed","us","gcmt"
"702","2010-01-18T16:09:14.510Z",-12.484,166.293,10,5.7,"mwb",80,42.7,NA,1.03,"us","usp000h6a2","2015-05-13T18:53:57.000Z","Santa Cruz Islands","earthquake",NA,NA,NA,NA,"reviewed","us","us"
"703","2010-03-06T12:10:56.760Z",-13.141,166.687,96.3,5.5,"mwc",107,46.7,NA,0.97,"us","usp000h8u4","2015-02-11T17:19:20.000Z","Vanuatu","earthquake",NA,9.5,NA,NA,"reviewed","us","gcmt"
"704","2010-03-23T09:44:44.340Z",-12.555,166.226,35,4.2,"mb",24,129.2,NA,0.85,"us","usp000h9w8","2014-11-07T01:41:04.735Z","Santa Cruz Islands","earthquake",NA,NA,NA,6,"reviewed","us","us"
"705","2010-04-02T06:50:31.940Z",-13.443,166.757,60.5,4.4,"mb",21,152.8,NA,0.9,"us","usp000ha82","2014-11-07T01:41:09.831Z","Vanuatu","earthquake",NA,24.5,NA,4,"reviewed","us","us"
"706","2010-04-07T02:07:47.640Z",-13.384,166.959,59.6,4.1,"mb",16,163.2,NA,0.94,"us","usp000hatq","2014-11-07T01:41:13.303Z","Vanuatu","earthquake",NA,70,NA,4,"reviewed","us","us"
"707","2010-04-11T02:19:06.820Z",-12.973,166.523,10,5.8,"mwc",123,32.6,NA,1,"us","usp000hb5h","2015-05-13T18:53:57.000Z","Santa Cruz Islands","earthquake",NA,NA,NA,NA,"reviewed","us","gcmt"
"708","2010-04-17T17:11:46.270Z",-12.474,166.386,75.6,4.9,"mb",94,54.9,NA,0.98,"us","usp000hbj8","2014-11-07T01:41:17.032Z","Santa Cruz Islands","earthquake",NA,9.3,NA,50,"reviewed","us","us"
"709","2010-04-19T18:32:48.730Z",-13.374,166.69,44.7,4.2,"mb",12,161.9,NA,1.36,"us","usp000hbp0","2014-11-07T01:41:17.932Z","Vanuatu","earthquake",NA,38,NA,2,"reviewed","us","us"
"710","2010-04-29T03:54:09.340Z",-12.707,166.117,51.9,4.3,"mb",26,96.6,NA,1.02,"us","usp000hc23","2014-11-07T01:41:21.028Z","Santa Cruz Islands","earthquake",NA,11.7,NA,5,"reviewed","us","us"
